644	1276675361	Troitskoye		locality	2
644	102012529	Kalinino		locality	1
644	102012351	Omsk		locality	1
3979	102005899	Davydovka		locality	1
4450	102010453	Tol'yatti		locality	1
05064	102003033	Moscow		locality	1
6765	102014941	Krasnokamensk		locality	1
11250	102003033	Moscow		locality	1
14080	102003275	Lytkarino		locality	1
15315	102002763	Ivanovo		locality	1
16024	102002537	Vologda		locality	1
16401	102002107	Konosha		locality	5
17555	1209642897	Bor		locality	2
18100	890485153	Plyussa		locality	1
18132	1209640669	Lesnoy		locality	6
20306	102002399	Narva		locality	46
21020	1293319461	Novosel'tsy		locality	1
22053	101752787	Sevastopol		locality	1
23856	890486965	Svetlogorsk		locality	1
24130	102004645	Navlya		locality	1
26008	102002441	Kaliningrad		locality	1
29038	101752787	Sevastopol		locality	1
29800	101857119	Sudak		locality	1
36500	102007889	Svetlograd		locality	1
36870	890485851	Rutul		locality	1
37170	890486737	Zheleznogorsk		locality	1
37546	101857115	Nikolayevka		locality	1
37900	102007289	Taganrog		locality	2
39202⁴	102004675	Tambov		locality	1
39611	102004521	Lebedyan'		locality	1
39950	102005067	Terbuny		locality	1
40503	102006867	Kalach-na-Donu		locality	1
40507	102006867	Kalach-na-Donu		locality	1
42075	102009145	Kazan’		locality	1
42210	102008959	Kukmor		locality	1
44200	102004309	Zemetchino		locality	1
44601	102010607	Syzran'		locality	1
45003	1125847831	Ufa		locality	1
45410	102012335	Chelyabinsk		locality	1
45500	102010515	Magnitogorsk		locality	1
45640	1125916193	Ust'-Katav		locality	1
60037	102002995	Vladimir		locality	4
61008	890484533	Kirov		locality	17
61274	102008281	Omutninsk		locality	1
62216	890484947	Linevo		locality	1
62860	102002241	Megion		locality	3
63024	102012947	Novo-Nikolaevsk		locality	1
65240	102012799	Berëzovskiy		locality	1
65504	102014169	Abakan		locality	1
66080	102008455	Molotov		locality	1
67800	102002339	Vilyuysk		locality	1
69039	890483789	Vladivostok		locality	1
69440	890482709	Nogliki		locality	1
70412	102002447	Kybartai		locality	20
70414	102002447	Kybartai		locality	5
75581	1293089137	Gorka		locality	1
95000	101752789	Ak-Mechet		locality	2
95051	101752789	Ak-Mechet		locality	5
96012	101875361	Armyansk		locality	2
96100	101875361	Armyansk		locality	1
96105	1158857531	Saint Petersburg City	SP	locality	1
96500	101875339	Saki		locality	2
96500	1125768229	Popovka		locality	1
96505	1293861115	Pribrezhnoye		locality	1
96522	1343538665	Niva		locality	5
97400	101752791	Yevpatoriya		locality	2
97408	101752791	Yevpatoriya		locality	1
97513	101875331	Gvardeyskoye		locality	1
97540	1125891911	Rodnikovo		locality	1
98000	101857119	Sudak		locality	3
98024	1226222477	Lesnoye		locality	1
98100	101752793	Feodosiya		locality	1
98112	101752793	Feodosiya		locality	1
98113	101752793	Feodosiya		locality	1
98186	101857217	Planerskoye		locality	2
98264	1158857531	Saint Petersburg City	SP	locality	1
98300	101752473	Kerch		locality	2
98300-98399	101752473	Kerch		locality	1
98400-98408	101857057	Bakhchysaray		locality	2
98500	101857079	Alushta		locality	2
98501	101857079	Alushta		locality	1
98635	101752471	Yalta		locality	2
99000	1125857285	Sevastopol	SC	locality	6
99001	1125857285	Sevastopol	SC	locality	3
99002	1125857285	Sevastopol	SC	locality	17
99004	1125857285	Sevastopol	SC	locality	34
99011	1125857285	Sevastopol	SC	locality	6
99011	101752787	Sevastopol		locality	1
99012	1125857285	Sevastopol	SC	locality	13
99013	1125857285	Sevastopol	SC	locality	2
99016	1125857285	Sevastopol	SC	locality	2
99024	101752787	Sevastopol		locality	24
99029	101752787	Sevastopol		locality	7
99058	101752787	Sevastopol		locality	4
99703-99709	101873949	Inkerman		locality	2
99716	101857031	Ternovka		locality	4
99804	101857061	Kacha		locality	6
101000	102003033	Moscow		locality	36
101024	102003033	Moscow		locality	1
103073	102003033	Moscow		locality	11
103489	890482695	Zelenograd		locality	1
103951	1260211193	Kresty		locality	15
105005	102003033	Moscow		locality	20
105037	102003033	Moscow		locality	68
105043	102003033	Moscow		locality	3
105062	102003033	Moscow		locality	13
105064	102003033	Moscow		locality	38
105066	102003033	Moscow		locality	8
105077	102003033	Moscow		locality	33
105082	102003033	Moscow		locality	17
105094	102003033	Moscow		locality	13
105118	102003033	Moscow		locality	3
105120	102003033	Moscow		locality	12
105122	102003033	Moscow		locality	6
105173	102003033	Moscow		locality	66
105187	102003033	Moscow		locality	6
105203	102003033	Moscow		locality	2
105215	102003033	Moscow		locality	3
105264	102003033	Moscow		locality	6
105275	102003033	Moscow		locality	3
105318	102003033	Moscow		locality	21
105425	102003033	Moscow		locality	1
105484	102003033	Moscow		locality	2
105523	102003033	Moscow		locality	8
105568	102003033	Moscow		locality	9
107014	102003033	Moscow		locality	21
107016	102003033	Moscow		locality	1
107023	102003033	Moscow		locality	18
107031	102003033	Moscow		locality	4
107045	102003033	Moscow		locality	9
107061	102003033	Moscow		locality	3
107065	102003033	Moscow		locality	2
107076	102003033	Moscow		locality	5
107078	102003033	Moscow		locality	5
107113	102003033	Moscow		locality	16
107140	102003033	Moscow		locality	103
107143	102003033	Moscow		locality	13
107150	102003033	Moscow		locality	2
107207	102003033	Moscow		locality	29
107241	102003033	Moscow		locality	4
107258	102003033	Moscow		locality	5
107392	102003033	Moscow		locality	1
107421	102003033	Moscow		locality	1
107497	102003033	Moscow		locality	9
107553	102003033	Moscow		locality	1
107564	102003033	Moscow		locality	2
107589	102003033	Moscow		locality	48
108803	1243199087	Laptevo		locality	1
108804	102003271	Kokoshkino		locality	1
108805	1343788675	Kuznetsovo		locality	1
108806	1209036795	Zverevo		locality	153
108807	890483617	Puchkovo		locality	44
108809	890480985	Marushkino		locality	4
108810	1326561841	Bol'shoe		locality	43
108811	890478183	Moskovsky		locality	10
108811	102003033	Moscow		locality	2
108813	102003033	Moscow		locality	2
108814	1292930947	Stolbovo		locality	396
108814	890486105	Sosenki		locality	76
108814	890483105	Kommunarka		locality	7
108814	1343486371	Larevo		locality	1
108814	102003033	Moscow		locality	1
108815	890487167	Maryino District		locality	79
108817	102003203	Vnukovo		locality	1
108818	102003033	Moscow		locality	1
108823	102003033	Moscow		locality	7
108823	102003365	Podolsk		locality	4
108828	1209432281	Krasnaya		locality	1
108831	102003339	Shcherbinka		locality	3
108840	102003341	Troitsk		locality	1
108841	102003341	Troitsk		locality	1
108850	102003033	Moscow		locality	6
108851	102003339	Shcherbinka		locality	2
109004	102003033	Moscow		locality	32
109012	102003033	Moscow		locality	13
109028	102003033	Moscow		locality	3
109029	102003033	Moscow		locality	16
109044	102003033	Moscow		locality	4
109052	102003033	Moscow		locality	256
109117	102003033	Moscow		locality	74
109125	102003033	Moscow		locality	75
109129	102003033	Moscow		locality	50
109145	102003033	Moscow		locality	7
109147	102003033	Moscow		locality	352
109153	102003033	Moscow		locality	4
109156	102003033	Moscow		locality	22
109156	102003185	Lyubertsy		locality	1
109202	102003033	Moscow		locality	2
109235	102003033	Moscow		locality	163
109240	102003033	Moscow		locality	6
109263	102003033	Moscow		locality	66
109316	102003033	Moscow		locality	43
109338	102003033	Moscow		locality	1
109341	102003033	Moscow		locality	4
109369	102003033	Moscow		locality	1
109377	102003033	Moscow		locality	23
109378	102003033	Moscow		locality	17
109380	102003033	Moscow		locality	16
109382	102003033	Moscow		locality	108
109383	102003033	Moscow		locality	58
109386	102003033	Moscow		locality	102
109387	102003033	Moscow		locality	107
109388	102003033	Moscow		locality	86
109389	102003033	Moscow		locality	37
109390	102003033	Moscow		locality	81
109391	102003033	Moscow		locality	4
109428	102003033	Moscow		locality	52
109429	102003033	Moscow		locality	4
109429	890487205	Dzerzhinsky		locality	2
109431	102003033	Moscow		locality	3
109439	102003033	Moscow		locality	8
109443	102003033	Moscow		locality	47
109444	102003033	Moscow		locality	4
109451	102003033	Moscow		locality	6
109456	102003033	Moscow		locality	1
109457	102003033	Moscow		locality	94
109462	102003033	Moscow		locality	54
109469	102003033	Moscow		locality	33
109472	102003033	Moscow		locality	6
109507	102003033	Moscow		locality	5
109518	102003033	Moscow		locality	111
109542	102003033	Moscow		locality	4
109544	102003033	Moscow		locality	17
109548	102003033	Moscow		locality	84
109559	102003033	Moscow		locality	65
109651	102003033	Moscow		locality	27
109652	102003033	Moscow		locality	27
111020	102003033	Moscow		locality	3
111024	102003033	Moscow		locality	113
111033	102003033	Moscow		locality	21
111116	102003033	Moscow		locality	46
111123	102003033	Moscow		locality	17
111141	102003033	Moscow		locality	11
111250	102003033	Moscow		locality	7
111394	102003033	Moscow		locality	1
111395	102003033	Moscow		locality	68
111395	890482695	Zelenograd		locality	1
111396	102003033	Moscow		locality	25
111399	102003033	Moscow		locality	3
111402	102003033	Moscow		locality	74
111524	102003033	Moscow		locality	3
111538	102003033	Moscow		locality	57
111539	102003033	Moscow		locality	52
111558	102003033	Moscow		locality	6
111621	102003033	Moscow		locality	15
111622	102003033	Moscow		locality	3
111625	102003033	Moscow		locality	4
111647	102003033	Moscow		locality	1
111672	102003033	Moscow		locality	14
111672	102003135	Balashikha		locality	1
111673	102003033	Moscow		locality	104
111674	102003033	Moscow		locality	89
111674	1344189311	Nekrasovka		locality	1
111675	102003033	Moscow		locality	1
111900	1277156153	Fëdorovka		locality	2
114178	102003033	Moscow		locality	1
115035	102003033	Moscow		locality	8
115054	102003033	Moscow		locality	11
115054	1343486371	Larevo		locality	1
115088	102003033	Moscow		locality	32
115093	102003033	Moscow		locality	8
115114	102003033	Moscow		locality	10
115127	102003033	Moscow		locality	2
115142	102003033	Moscow		locality	5
115162	102003033	Moscow		locality	3
115172	102003033	Moscow		locality	4
115184	102003033	Moscow		locality	12
115191	102003033	Moscow		locality	41
115193	102003033	Moscow		locality	15
115201	102003033	Moscow		locality	14
115230	102003033	Moscow		locality	4
115280	102003033	Moscow		locality	44
115304	102003033	Moscow		locality	9
115372	102003033	Moscow		locality	1
115404	102003033	Moscow		locality	6
115407	102003033	Moscow		locality	3
115409	102003033	Moscow		locality	9
115419	102003033	Moscow		locality	5
115432	102003033	Moscow		locality	4
115446	102003033	Moscow		locality	3
115470	102003033	Moscow		locality	3
115477	102003033	Moscow		locality	4
115487	102003033	Moscow		locality	4
115516	102003033	Moscow		locality	13
115522	102003033	Moscow		locality	3
115533	102003033	Moscow		locality	7
115541	102003033	Moscow		locality	1
115551	102003033	Moscow		locality	4
115563	102003033	Moscow		locality	12
115569	102003033	Moscow		locality	30
115573	102003033	Moscow		locality	20
115580	102003033	Moscow		locality	1
115582	102003033	Moscow		locality	3
115583	102003033	Moscow		locality	42
115597	102003033	Moscow		locality	13
115598	102003033	Moscow		locality	2
115612	102003033	Moscow		locality	3
115682	102003033	Moscow		locality	2
117036	102003033	Moscow		locality	3
117041	102003033	Moscow		locality	7
117042	102003033	Moscow		locality	63
117105	102003033	Moscow		locality	18
117133	102003033	Moscow		locality	6
117148	102003033	Moscow		locality	6
117149	102003033	Moscow		locality	1
117152	102003033	Moscow		locality	27
117186	102003033	Moscow		locality	10
117198	102003033	Moscow		locality	9
117208	102003033	Moscow		locality	23
117209	102003033	Moscow		locality	5
117216	102003033	Moscow		locality	98
117218	102003033	Moscow		locality	26
117246	102003033	Moscow		locality	17
117279	102003033	Moscow		locality	5
117292	102003033	Moscow		locality	2
117303	102003033	Moscow		locality	3
117312	102003033	Moscow		locality	1
117321	102003033	Moscow		locality	5
117335	102003033	Moscow		locality	7
117342	102003033	Moscow		locality	11
117393	102003033	Moscow		locality	9
117403	102003033	Moscow		locality	10
117405	102003033	Moscow		locality	69
117418	102003033	Moscow		locality	3
117420	102003033	Moscow		locality	10
117420;121359	102003033	Moscow		locality	1
117421	102003033	Moscow		locality	1
117437	102003033	Moscow		locality	22
117447	102003033	Moscow		locality	14
117449	102003033	Moscow		locality	9
117452	102003033	Moscow		locality	36
117461	102003033	Moscow		locality	15
117463	102003033	Moscow		locality	7
117465	102003033	Moscow		locality	1
117485	102003033	Moscow		locality	18
117513	102003033	Moscow		locality	9
117519	102003033	Moscow		locality	15
117525	102003033	Moscow		locality	6
117534	102003033	Moscow		locality	9
117535	102003033	Moscow		locality	22
117545	102003033	Moscow		locality	14
117546	102003033	Moscow		locality	4
117556	102003033	Moscow		locality	8
117570	102003033	Moscow		locality	1
117571	102003033	Moscow		locality	2
117574	102003033	Moscow		locality	21
117587	102003033	Moscow		locality	38
117588	102003033	Moscow		locality	13
117593	102003033	Moscow		locality	99
117623	102003033	Moscow		locality	6
117624	102003033	Moscow		locality	2
117628	102003033	Moscow		locality	28
117630	102003033	Moscow		locality	9
117638	102003033	Moscow		locality	5
117639	102003033	Moscow		locality	3
117647	102003033	Moscow		locality	12
117648	102003033	Moscow		locality	5
119002	102003033	Moscow		locality	16
119017	102003033	Moscow		locality	9
119019	102003033	Moscow		locality	33
119021	102003033	Moscow		locality	6
119027	102003203	Vnukovo		locality	1
119034	102003033	Moscow		locality	12
119048	102003033	Moscow		locality	8
119049	102003033	Moscow		locality	65
119071	102003033	Moscow		locality	6
119072	102003033	Moscow		locality	36
119121	102003033	Moscow		locality	86
119146	102003033	Moscow		locality	4
119180	102003033	Moscow		locality	6
119192	102003033	Moscow		locality	14
119261	102003033	Moscow		locality	4
119270	102003033	Moscow		locality	5
119285	102003033	Moscow		locality	4
119296	102003033	Moscow		locality	2
119297	102003033	Moscow		locality	14
119311	102003033	Moscow		locality	7
119313	102003033	Moscow		locality	3
119330	102003033	Moscow		locality	21
119333	102003033	Moscow		locality	8
119334	102003033	Moscow		locality	3
119361	102003033	Moscow		locality	8
119415	102003033	Moscow		locality	14
119421	102003033	Moscow		locality	16
119435	102003033	Moscow		locality	8
119454	102003033	Moscow		locality	7
119501	102003033	Moscow		locality	23
119517	102003033	Moscow		locality	2
119526	102003033	Moscow		locality	18
119530	102003033	Moscow		locality	3
119571	102003033	Moscow		locality	3
119590	102003033	Moscow		locality	4
119602	102003033	Moscow		locality	11
119607	102003033	Moscow		locality	5
119618	102003033	Moscow		locality	14
119619	102003033	Moscow		locality	50
119620	102003033	Moscow		locality	8
119630	102003033	Moscow		locality	1
119633	102003033	Moscow		locality	2
119634	102003033	Moscow		locality	15
119634	1259810407	Michurinets		locality	1
119882	102003033	Moscow		locality	1
121019	102003033	Moscow		locality	1
121025	890478985	Marfino		locality	1
121025	1158857531	Saint Petersburg City	SP	locality	1
121059	102003033	Moscow		locality	21
121069	102003033	Moscow		locality	8
121087	102003033	Moscow		locality	13
121096	102003033	Moscow		locality	10
121099	102003033	Moscow		locality	35
121108	102003033	Moscow		locality	3
121151	102003033	Moscow		locality	6
121170	102003033	Moscow		locality	9
121248	102003033	Moscow		locality	14
121309	102003033	Moscow		locality	3
121351	102003033	Moscow		locality	61
121352	102003033	Moscow		locality	2
121353	102003033	Moscow		locality	148
121354	102003033	Moscow		locality	77
121354;121351	102003033	Moscow		locality	4
121354;121552	102003033	Moscow		locality	2
121354;121354;121351	102003033	Moscow		locality	1
121357	102003033	Moscow		locality	33
121359	102003033	Moscow		locality	53
121374	102003033	Moscow		locality	1
121451	102003033	Moscow		locality	1
121471	102003033	Moscow		locality	40
121500	102003033	Moscow		locality	3
121552	102003033	Moscow		locality	24
121596	102003033	Moscow		locality	15
121601	102003033	Moscow		locality	1
121609	102003033	Moscow		locality	4
121614	102003033	Moscow		locality	9
123001	102003033	Moscow		locality	2
123007	102003033	Moscow		locality	14
123022	102003033	Moscow		locality	13
123029	102002763	Ivanovo		locality	1
123056	102003033	Moscow		locality	25
123060	102003033	Moscow		locality	164
123060	102003185	Lyubertsy		locality	1
123098	102003033	Moscow		locality	43
123100	102003033	Moscow		locality	4
123103	102003033	Moscow		locality	7
123104	102003033	Moscow		locality	3
123112	102003033	Moscow		locality	6
123154	102003033	Moscow		locality	3
123181	102003033	Moscow		locality	46
123182	102003033	Moscow		locality	40
123242	102003033	Moscow		locality	8
123290	102003033	Moscow		locality	7
123298	102003033	Moscow		locality	47
123308	102003033	Moscow		locality	5
123317	102003033	Moscow		locality	7
123364	102003033	Moscow		locality	1
123376	102003033	Moscow		locality	1
123423	102003033	Moscow		locality	2
123424	102003033	Moscow		locality	1
123430	102003033	Moscow		locality	1
123458	102003033	Moscow		locality	52
123465	890482695	Zelenograd		locality	1
123557	102003033	Moscow		locality	6
123592	102003033	Moscow		locality	7
123610	102003033	Moscow		locality	2
123995	102003033	Moscow		locality	2
124305	890482695	Zelenograd		locality	1
124365	890482695	Zelenograd		locality	20
124460	890482695	Zelenograd		locality	14
124482	890482695	Zelenograd		locality	18
124483	890482695	Zelenograd		locality	1
124489	890482695	Zelenograd		locality	5
124498	890482695	Zelenograd		locality	9
124527	890482695	Zelenograd		locality	9
124536	890482695	Zelenograd		locality	3
124575	890482695	Zelenograd		locality	28
124617	890482695	Zelenograd		locality	12
124681	890482695	Zelenograd		locality	2
124683	890482695	Zelenograd		locality	4
125009	102003033	Moscow		locality	40
125040	102003033	Moscow		locality	10
125047	102003033	Moscow		locality	69
125057	102003033	Moscow		locality	15
125080	102003033	Moscow		locality	10
125083	102003033	Moscow		locality	1
125124	102003033	Moscow		locality	1
125130	102003033	Moscow		locality	7
125167	102003033	Moscow		locality	35
125171	102003033	Moscow		locality	27
125190	102003033	Moscow		locality	1
125195	102003033	Moscow		locality	31
125206	102003033	Moscow		locality	2
125212	102003033	Moscow		locality	8
125222	102003033	Moscow		locality	3
125239	102003033	Moscow		locality	13
125252	102003033	Moscow		locality	11
125284	102003033	Moscow		locality	9
125310	102003033	Moscow		locality	17
125315	102003033	Moscow		locality	38
125319	102003033	Moscow		locality	37
125362	102003033	Moscow		locality	29
125363	102003033	Moscow		locality	80
125364	102003033	Moscow		locality	65
125367	102003033	Moscow		locality	3
125368	102003033	Moscow		locality	14
125371	102003033	Moscow		locality	13
125373	102003033	Moscow		locality	44
125375	102003033	Moscow		locality	1
125412	102003033	Moscow		locality	4
125413	102003033	Moscow		locality	5
125414	102003033	Moscow		locality	13
125424	102003033	Moscow		locality	10
125430	102003033	Moscow		locality	23
125438	102003033	Moscow		locality	6
125445	102003033	Moscow		locality	92
125459	102003033	Moscow		locality	38
125464	102003033	Moscow		locality	12
125466	102003033	Moscow		locality	182
125466	102003099	Khimki		locality	2
125475	102003033	Moscow		locality	26
125476	102003033	Moscow		locality	2
125480	102003033	Moscow		locality	161
125481	102003033	Moscow		locality	79
125493	102003033	Moscow		locality	27
125499	102003033	Moscow		locality	13
125502	102003033	Moscow		locality	2
125565	102003033	Moscow		locality	7
125581	102003033	Moscow		locality	3
125599	102003033	Moscow		locality	143
125635	102003033	Moscow		locality	4
125993	102003033	Moscow		locality	1
126157	102003033	Moscow		locality	6
127006	102003033	Moscow		locality	12
127015	102003033	Moscow		locality	8
127018	102003033	Moscow		locality	20
127051	102003033	Moscow		locality	10
127055	102003033	Moscow		locality	7
127081	102003033	Moscow		locality	3
127083	102003033	Moscow		locality	19
127106	102003033	Moscow		locality	3
127204	102003033	Moscow		locality	34
127206	102003033	Moscow		locality	52
127220	102003033	Moscow		locality	2
127221	102003033	Moscow		locality	6
127224	102003033	Moscow		locality	28
127238	102003033	Moscow		locality	135
127247	102003033	Moscow		locality	12
127253	102003033	Moscow		locality	43
127254	102003033	Moscow		locality	13
127273	102003033	Moscow		locality	60
127276	102003033	Moscow		locality	21
127282	102003033	Moscow		locality	64
127287	102003033	Moscow		locality	13
127299	102003033	Moscow		locality	5
127320	890487143	Shlissel'burg		locality	2
127322	102003033	Moscow		locality	7
127343	102003033	Moscow		locality	1
127349	102003033	Moscow		locality	4
127410	102003033	Moscow		locality	7
127411	102003033	Moscow		locality	19
127422	102003033	Moscow		locality	14
127427	102003033	Moscow		locality	2
127434	102003033	Moscow		locality	34
127473	102003033	Moscow		locality	5
127474	102003033	Moscow		locality	100
127486	102003033	Moscow		locality	69
127490	102003033	Moscow		locality	5
127495	102003033	Moscow		locality	16
127521	102003033	Moscow		locality	3
127524	102003033	Moscow		locality	1
127540	102003033	Moscow		locality	2
127543	102003033	Moscow		locality	71
127549	102003033	Moscow		locality	35
127550	102003033	Moscow		locality	14
127560	102003033	Moscow		locality	148
127560;121359	102003033	Moscow		locality	1
127562	102003033	Moscow		locality	125
127562;121359	102003033	Moscow		locality	1
127566	102003033	Moscow		locality	65
127572	102003033	Moscow		locality	14
127576	102003033	Moscow		locality	4
127591	102003033	Moscow		locality	2
127592	102003033	Moscow		locality	1
127635	102003033	Moscow		locality	3
127644	102003033	Moscow		locality	4
129075	102003033	Moscow		locality	4
129085	102003033	Moscow		locality	17
129090	102003033	Moscow		locality	13
129110	102003033	Moscow		locality	19
129128	102003033	Moscow		locality	7
129164	102003033	Moscow		locality	8
129223	102003033	Moscow		locality	1
129226	102003033	Moscow		locality	8
129272	102003033	Moscow		locality	2
129281	102003033	Moscow		locality	5
129282	102003033	Moscow		locality	1
129301	102003033	Moscow		locality	18
129323	102003033	Moscow		locality	11
129327	102003033	Moscow		locality	5
129329	102003033	Moscow		locality	9
129336	102003033	Moscow		locality	2
129337	102003033	Moscow		locality	12
129343	102003033	Moscow		locality	18
129344	102003033	Moscow		locality	5
129345	102003033	Moscow		locality	4
129346	102003033	Moscow		locality	3
129347	102003033	Moscow		locality	6
129366	102003033	Moscow		locality	3
129515	102003033	Moscow		locality	7
129626	102003033	Moscow		locality	97
129711	890478883	Usinsk		locality	1
140000	102003185	Lyubertsy		locality	30
140002	102003185	Lyubertsy		locality	91
140003	102003185	Lyubertsy		locality	2
140004	102003185	Lyubertsy		locality	6
140005	102003185	Lyubertsy		locality	1
140006	102003185	Lyubertsy		locality	62
140007	102003185	Lyubertsy		locality	28
140008	102003185	Lyubertsy		locality	2
140009	102003185	Lyubertsy		locality	10
140009	1260006693	Motyakovo		locality	1
140010	102003185	Lyubertsy		locality	13
140011	102003185	Lyubertsy		locality	10
140013	102003185	Lyubertsy		locality	47
140014	102003185	Lyubertsy		locality	11
140015	102003185	Lyubertsy		locality	8
140016	102003185	Lyubertsy		locality	35
140032	890482265	Malakhovka		locality	4
140033	1259907415	Pekhorka		locality	8
140050	890482207	Kraskovo		locality	1
140051	890482207	Kraskovo		locality	1
140053	890485511	Kotelniki		locality	12
140054	890485511	Kotelniki		locality	5
140055	890485511	Kotelniki		locality	16
140060	890482639	Oktyabrsky		locality	15
140060	890481037	Mirniy		locality	5
140060	102003185	Lyubertsy		locality	1
140070	890486957	Tomilino		locality	11
140072	1309735513	Zhilino		locality	5
140072	890486957	Tomilino		locality	4
140073	890486957	Tomilino		locality	4
140073	1309735513	Zhilino		locality	1
140074	102003185	Lyubertsy		locality	2
140074	102003033	Moscow		locality	2
140074	890486957	Tomilino		locality	1
140080	102003275	Lytkarino		locality	8
140081	102003275	Lytkarino		locality	7
140082	102003275	Lytkarino		locality	19
140083	102003275	Lytkarino		locality	6
140090	1310030875	Dzerzhinsky		locality	6
140090	102003033	Moscow		locality	1
140091	890487205	Dzerzhinsky		locality	3
140093	890487205	Dzerzhinsky		locality	5
140100	102003333	Ramenskoye		locality	16
140100	1310132627	Dergayevo		locality	2
140100	1209447103	Starkovo		locality	1
140101	102003333	Ramenskoye		locality	149
140102	1310437481	Novoye		locality	3
140102	102003185	Lyubertsy		locality	1
140102	102003333	Ramenskoye		locality	1
140103	102003333	Ramenskoye		locality	8
140104	102003333	Ramenskoye		locality	64
140105	102003333	Ramenskoye		locality	79
140108	102003333	Ramenskoye		locality	99
140109	102003333	Ramenskoye		locality	33
140120	890481595	Bykovo		locality	1
140121	890481595	Bykovo		locality	1
140125	890482841	Ostrovtsy		locality	3
140125	1343386317	Mikhaylovskaya		locality	1
140127	890484677	Litvinovo		locality	4
140128	1226568385	Klisheva		locality	78
140128	102003333	Ramenskoye		locality	4
140140	890485631	Udel'naya		locality	30
140144	1344083415	Ryleyevo		locality	1
140150	890481595	Bykovo		locality	279
140150	890482371	Rodniki		locality	1
140152	890487417	Boyarkino		locality	1
140152	890482403	Mytishchi		locality	1
140153	890481595	Bykovo		locality	6
140163	1209647255	Strokino		locality	1
140170	1276147931	Nesterovo		locality	4
140170	102003387	Bronnitsy		locality	1
140171	102003387	Bronnitsy		locality	1
140180	102003227	Zhukovskiy		locality	3
140181	102003227	Zhukovskiy		locality	2
140185	102003227	Zhukovskiy		locality	6
140186	102003227	Zhukovskiy		locality	1
140187	102003227	Zhukovskiy		locality	1
140188	102003227	Zhukovskiy		locality	1
140200	1125880309	Voskresensk		locality	63
140200	1293519259	Novlyanskoye		locality	1
140203	102003427	Voskresensk		locality	1
140204	102003427	Voskresensk		locality	4
140207	1125880309	Voskresensk		locality	35
140209	1125880309	Voskresensk		locality	48
140250	890481073	Beloozërskiy		locality	40
140300	102003411	Yegor'yevsk		locality	25
140301	102003411	Yegor'yevsk		locality	195
140301	1310626361	Selivanikha		locality	7
140304	102003411	Yegor'yevsk		locality	57
140313	1310131081	Kolychëvo		locality	1
140320	1243197627	Kupliyam		locality	1
140320	890486655	Ryazanovskiy		locality	1
140342	1243580703	Shuvoye		locality	3
140400	102003529	Kolomna		locality	67
140402	102003529	Kolomna		locality	54
